round,alive_nodes,node_id,remaining_energy_j
30,100,21,1.860556
30,100,22,1.819751
30,100,23,1.971384
30,100,24,1.920905
30,100,25,1.970045
30,100,26,1.837292
30,100,27,1.951381
30,100,28,1.953899
30,100,29,1.947094
30,100,30,1.896679
30,100,31,1.973146
30,100,32,1.912935
30,100,33,1.915861
30,100,34,1.747711
30,100,35,1.496514
30,100,36,1.918173
30,100,37,1.935584
30,100,38,1.948045
30,100,39,1.963033
30,100,40,1.877404
30,100,41,1.684107
30,100,42,1.914908
30,100,43,1.902805
30,100,44,1.88773
30,100,45,1.888206
30,100,46,1.951743
30,100,47,1.967609
30,100,48,1.958715
30,100,49,1.616314
30,100,50,1.842291
30,100,51,1.961233
30,100,52,1.89856
30,100,53,1.895633
30,100,54,1.970588
30,100,55,1.954935
30,100,56,1.931058
30,100,57,1.727467
30,100,58,1.975062
30,100,59,1.875654
30,100,60,1.963372
30,100,61,1.922022
30,100,62,1.967007
30,100,63,1.863668
30,100,64,1.96465
30,100,65,1.968757
30,100,66,1.965685
30,100,67,1.79896
30,100,68,1.96727
30,100,69,1.973721
30,100,70,1.909645
30,100,71,1.979666
30,100,72,1.880292
30,100,73,1.965151
30,100,74,1.975514
30,100,75,1.895112
30,100,76,1.793678
30,100,77,1.974497
30,100,78,1.974449
30,100,79,1.970766
30,100,80,1.970549
30,100,81,1.971394
30,100,82,1.980546
30,100,83,1.953849
30,100,84,1.961009
30,100,85,1.942928
30,100,86,1.907239
30,100,87,1.973298
30,100,88,1.903435
30,100,89,1.968844
30,100,90,1.911501
30,100,91,1.944908
30,100,92,1.976825
30,100,93,1.915554
30,100,94,1.975948
30,100,95,1.954441
30,100,96,1.948789
30,100,97,1.974831
30,100,98,1.83821
30,100,99,1.916987
31,100,0,1.97657
31,100,1,1.962247
31,100,2,1.905336
31,100,3,1.969113
31,100,4,1.73485
31,100,5,1.979554
31,100,6,1.969096
31,100,7,1.977914
31,100,8,1.94573
31,100,9,1.903907
31,100,10,1.973247
31,100,11,1.561698
31,100,12,1.880191
31,100,13,1.96525
31,100,14,1.745885
31,100,15,1.891333
31,100,16,1.933395
31,100,17,1.963643
31,100,18,1.958563
31,100,19,1.954886
31,100,20,1.899918
31,100,21,1.858149
31,100,22,1.819548
31,100,23,1.970771
31,100,24,1.920432
31,100,25,1.969563
31,100,26,1.83676
31,100,27,1.949923
31,100,28,1.953631
31,100,29,1.946175
31,100,30,1.896271
31,100,31,1.972918
31,100,32,1.912643
31,100,33,1.915372
31,100,34,1.702757
31,100,35,1.427423
31,100,36,1.917711
31,100,37,1.935274
31,100,38,1.947717
31,100,39,1.962727
31,100,40,1.876246
31,100,41,1.673386
31,100,42,1.914475
31,100,43,1.902435
31,100,44,1.8875
31,100,45,1.88771
31,100,46,1.951456
31,100,47,1.967387
31,100,48,1.958494
31,100,49,1.616073
31,100,50,1.84054
31,100,51,1.954945
31,100,52,1.898233
31,100,53,1.894992
31,100,54,1.970283
31,100,55,1.954263
31,100,56,1.916096
31,100,57,1.727027
31,100,58,1.974708
31,100,59,1.875322
31,100,60,1.963066
31,100,61,1.921536
31,100,62,1.966791
31,100,63,1.857368
31,100,64,1.964448
31,100,65,1.968277
31,100,66,1.965477
31,100,67,1.793061
31,100,68,1.967017
31,100,69,1.973509
31,100,70,1.909336
31,100,71,1.979408
31,100,72,1.88002
31,100,73,1.9649
31,100,74,1.975121
31,100,75,1.893839
31,100,76,1.792841
31,100,77,1.974077
31,100,78,1.974128
31,100,79,1.970566
31,100,80,1.970317
31,100,81,1.971179
31,100,82,1.980206
31,100,83,1.953431
31,100,84,1.960699
31,100,85,1.941926
31,100,86,1.905839
31,100,87,1.970626
31,100,88,1.900493
31,100,89,1.968362
31,100,90,1.911219
31,100,91,1.944473
31,100,92,1.976398
31,100,93,1.91534
31,100,94,1.975652
31,100,95,1.953997
31,100,96,1.948537
31,100,97,1.974427
31,100,98,1.798331
31,100,99,1.903997
32,100,0,1.976168
32,100,1,1.962047
32,100,2,1.904945
32,100,3,1.96841
32,100,4,1.731399
32,100,5,1.979083
32,100,6,1.968828
32,100,7,1.9776
32,100,8,1.945403
32,100,9,1.891854
32,100,10,1.972992
32,100,11,1.559017
32,100,12,1.879175
32,100,13,1.96476
32,100,14,1.739721
32,100,15,1.890755
32,100,16,1.933085
32,100,17,1.963304
32,100,18,1.958347
32,100,19,1.954682
32,100,20,1.87278
32,100,21,1.854806
32,100,22,1.81928
32,100,23,1.970312
32,100,24,1.918615
32,100,25,1.969126
32,100,26,1.83452
32,100,27,1.9496
32,100,28,1.94617
32,100,29,1.94542
32,100,30,1.895935
32,100,31,1.967978
32,100,32,1.911949
32,100,33,1.914465
32,100,34,1.696628
32,100,35,1.416611
32,100,36,1.917461
32,100,37,1.93499
32,100,38,1.942394
32,100,39,1.962425
32,100,40,1.875819
32,100,41,1.672787
32,100,42,1.914128
32,100,43,1.901202
32,100,44,1.88625
32,100,45,1.886217
32,100,46,1.942759
32,100,47,1.966431
32,100,48,1.957832
32,100,49,1.60681
32,100,50,1.836816
32,100,51,1.954442
32,100,52,1.897877
32,100,53,1.894663
32,100,54,1.969875
32,100,55,1.953892
32,100,56,1.915741
32,100,57,1.723233
32,100,58,1.973969
32,100,59,1.874816
32,100,60,1.96281
32,100,61,1.921274
32,100,62,1.962587
32,100,63,1.857129
32,100,64,1.963958
32,100,65,1.967879
32,100,66,1.962559
32,100,67,1.792531
32,100,68,1.966804
32,100,69,1.972474
32,100,70,1.908964
32,100,71,1.978787
32,100,72,1.879771
32,100,73,1.964647
32,100,74,1.974477
32,100,75,1.893414
32,100,76,1.791454
32,100,77,1.973565
32,100,78,1.973673
32,100,79,1.96711
32,100,80,1.970017
32,100,81,1.970869
32,100,82,1.979749
32,100,83,1.952975
32,100,84,1.952999
32,100,85,1.941099
32,100,86,1.904654
32,100,87,1.970417
32,100,88,1.900261
32,100,89,1.966064
32,100,90,1.906531
32,100,91,1.944143
32,100,92,1.975935
32,100,93,1.914343
32,100,94,1.975376
32,100,95,1.953658
32,100,96,1.948208
32,100,97,1.974038
32,100,98,1.798085
32,100,99,1.90228
33,100,0,1.975732
33,100,1,1.961754
33,100,2,1.90283
33,100,3,1.968199
33,100,4,1.727377
33,100,5,1.978826
33,100,6,1.968522
33,100,7,1.97701
33,100,8,1.944332
33,100,9,1.891208
33,100,10,1.972679
33,100,11,1.544765
33,100,12,1.878679
33,100,13,1.964554
33,100,14,1.739299
33,100,15,1.8901
33,100,16,1.932735
33,100,17,1.962964
33,100,18,1.958109
33,100,19,1.945944
33,100,20,1.872408
33,100,21,1.854598
33,100,22,1.818776
33,100,23,1.970026
33,100,24,1.91368
33,100,25,1.968877
33,100,26,1.832593
33,100,27,1.949332
33,100,28,1.945779
33,100,29,1.942666
33,100,30,1.894657
33,100,31,1.967452
33,100,32,1.91075
33,100,33,1.914002
33,100,34,1.696132
33,100,35,1.408536
33,100,36,1.917156
33,100,37,1.934427
33,100,38,1.941997
33,100,39,1.962217
33,100,40,1.873834
33,100,41,1.665993
33,100,42,1.913802
33,100,43,1.900916
33,100,44,1.885858
33,100,45,1.868348
33,100,46,1.942503
33,100,47,1.966021
33,100,48,1.957417
33,100,49,1.605631
33,100,50,1.814833
33,100,51,1.953931
33,100,52,1.897567
33,100,53,1.893899
33,100,54,1.9696
33,100,55,1.953315
33,100,56,1.915432
33,100,57,1.717347
33,100,58,1.973127
33,100,59,1.874041
33,100,60,1.954192
33,100,61,1.920969
33,100,62,1.962244
33,100,63,1.855563
33,100,64,1.963356
33,100,65,1.963531
33,100,66,1.962096
33,100,67,1.78717
33,100,68,1.966369
33,100,69,1.971729
33,100,70,1.885652
33,100,71,1.978517
33,100,72,1.879498
33,100,73,1.96438
33,100,74,1.974252
33,100,75,1.892739
33,100,76,1.784536
33,100,77,1.973356
33,100,78,1.973344
33,100,79,1.966823
33,100,80,1.969314
33,100,81,1.970481
33,100,82,1.977521
33,100,83,1.95168
33,100,84,1.952795
33,100,85,1.940882
33,100,86,1.893237
33,100,87,1.96995
33,100,88,1.899195
33,100,89,1.965664
33,100,90,1.897631
33,100,91,1.943374
33,100,92,1.973721
33,100,93,1.913882
33,100,94,1.975108
33,100,95,1.953249
33,100,96,1.947655
33,100,97,1.973829
33,100,98,1.797601
33,100,99,1.901999
34,100,0,1.975262
34,100,1,1.961082
34,100,2,1.899889
34,100,3,1.96762
34,100,4,1.726958
34,100,5,1.978619
34,100,6,1.968217
34,100,7,1.976564
34,100,8,1.943623
34,100,9,1.890968
34,100,10,1.972036
34,100,11,1.480707
34,100,12,1.878163
34,100,13,1.963502
34,100,14,1.738924
34,100,15,1.889654
34,100,16,1.932353
34,100,17,1.962706
34,100,18,1.957692
34,100,19,1.945618
34,100,20,1.872158
34,100,21,1.85405
34,100,22,1.775047
34,100,23,1.968683
34,100,24,1.913446
34,100,25,1.968113
34,100,26,1.832063
34,100,27,1.948834
34,100,28,1.94539
34,100,29,1.942449
34,100,30,1.891102
34,100,31,1.966625
34,100,32,1.909436
34,100,33,1.913747
34,100,34,1.695761
34,100,35,1.403286
34,100,36,1.904424
34,100,37,1.934216
34,100,38,1.940207
34,100,39,1.961982
34,100,40,1.872928
34,100,41,1.665746
34,100,42,1.894435
34,100,43,1.882638
34,100,44,1.885289
34,100,45,1.868062
34,100,46,1.942253
34,100,47,1.965771
34,100,48,1.957176
34,100,49,1.605095
34,100,50,1.814057
34,100,51,1.953679
34,100,52,1.897326
34,100,53,1.893517
34,100,54,1.964104
34,100,55,1.952808
34,100,56,1.914999
34,100,57,1.711422
34,100,58,1.970437
34,100,59,1.873619
34,100,60,1.953918
34,100,61,1.907716
34,100,62,1.961499
34,100,63,1.835727
34,100,64,1.963117
34,100,65,1.961965
34,100,66,1.961012
34,100,67,1.756263
34,100,68,1.965776
34,100,69,1.971252
34,100,70,1.88538
34,100,71,1.974207
34,100,72,1.848419
34,100,73,1.963995
34,100,74,1.972807
34,100,75,1.89206
34,100,76,1.776177
34,100,77,1.971461
34,100,78,1.973045
34,100,79,1.966195
34,100,80,1.968664
34,100,81,1.970148
34,100,82,1.977252
34,100,83,1.951188
34,100,84,1.952448
34,100,85,1.93486
34,100,86,1.892788
34,100,87,1.969059
34,100,88,1.898948
34,100,89,1.965239
34,100,90,1.897242
34,100,91,1.942449
34,100,92,1.972347
34,100,93,1.91328
34,100,94,1.974218
34,100,95,1.952905
34,100,96,1.936425
34,100,97,1.972459
34,100,98,1.797398
34,100,99,1.901427
35,100,0,1.974546
35,100,1,1.960275
35,100,2,1.899642
35,100,3,1.967258
35,100,4,1.683919
35,100,5,1.975833
35,100,6,1.96791
35,100,7,1.97602
35,100,8,1.943215
35,100,9,1.890645
35,100,10,1.971752
35,100,11,1.480289
35,100,12,1.877656
35,100,13,1.961518
35,100,14,1.695874
35,100,15,1.869116
35,100,16,1.932084
35,100,17,1.958783
35,100,18,1.95615
35,100,19,1.944963
35,100,20,1.847793
35,100,21,1.852728
35,100,22,1.738492
35,100,23,1.968367
35,100,24,1.911415
35,100,25,1.967887
35,100,26,1.831507
35,100,27,1.943798
35,100,28,1.944962
35,100,29,1.941571
35,100,30,1.878861
35,100,31,1.966286
35,100,32,1.908936
35,100,33,1.913416
35,100,34,1.695543
35,100,35,1.395139
35,100,36,1.904049
35,100,37,1.921611
35,100,38,1.939872
35,100,39,1.95629
35,100,40,1.850681
35,100,41,1.664743
35,100,42,1.893989
35,100,43,1.882295
35,100,44,1.872355
35,100,45,1.867653
35,100,46,1.941952
35,100,47,1.962731
35,100,48,1.952212
35,100,49,1.60479
35,100,50,1.813003
35,100,51,1.948461
35,100,52,1.896966
35,100,53,1.893249
35,100,54,1.963869
35,100,55,1.952409
35,100,56,1.912163
35,100,57,1.710045
35,100,58,1.969887
35,100,59,1.855687
35,100,60,1.953709
35,100,61,1.907343
35,100,62,1.96092
35,100,63,1.835229
35,100,64,1.957778
35,100,65,1.961698
35,100,66,1.960623
35,100,67,1.755788
35,100,68,1.96542
35,100,69,1.970946
35,100,70,1.876519
35,100,71,1.971722
35,100,72,1.829569
35,100,73,1.962432
35,100,74,1.972349
35,100,75,1.881274
35,100,76,1.775778
35,100,77,1.970822
35,100,78,1.972665
35,100,79,1.965447
35,100,80,1.968118
35,100,81,1.969773
35,100,82,1.976089
35,100,83,1.950841
35,100,84,1.951577
35,100,85,1.933945
35,100,86,1.892346
35,100,87,1.968655
35,100,88,1.898519
35,100,89,1.964469
35,100,90,1.892646
35,100,91,1.94199
35,100,92,1.972142
35,100,93,1.912829
35,100,94,1.973989
35,100,95,1.945519
35,100,96,1.926783
35,100,97,1.967781
35,100,98,1.762529
35,100,99,1.893499
36,100,0,1.973974
36,100,1,1.959918
36,100,2,1.886371
36,100,3,1.966848
36,100,4,1.682928
36,100,5,1.975476
36,100,6,1.967696
36,100,7,1.975796
36,100,8,1.942903
36,100,9,1.890273
36,100,10,1.971458
36,100,11,1.476991
36,100,12,1.876778
36,100,13,1.961138
36,100,14,1.695275
36,100,15,1.868847
36,100,16,1.921374
36,100,17,1.95838
36,100,18,1.955585
36,100,19,1.944614
36,100,20,1.847509
36,100,21,1.850057
36,100,22,1.738019
36,100,23,1.965661
36,100,24,1.910934
36,100,25,1.967444
36,100,26,1.800005
36,100,27,1.943482
36,100,28,1.944663
36,100,29,1.941172
36,100,30,1.878615
36,100,31,1.965878
36,100,32,1.908623
36,100,33,1.898156
36,100,34,1.695054
36,100,35,1.390907
36,100,36,1.903325
36,100,37,1.906401
36,100,38,1.93948
36,100,39,1.955915
36,100,40,1.850125
36,100,41,1.66331
36,100,42,1.893607
36,100,43,1.882039
36,100,44,1.871861
36,100,45,1.86719
36,100,46,1.94158
36,100,47,1.962506
36,100,48,1.951973
36,100,49,1.604338
36,100,50,1.810683
36,100,51,1.948258
36,100,52,1.895744
36,100,53,1.892522
36,100,54,1.963571
36,100,55,1.945628
36,100,56,1.91106
36,100,57,1.709427
36,100,58,1.969577
36,100,59,1.855329
36,100,60,1.95332
36,100,61,1.90654
36,100,62,1.96061
36,100,63,1.834722
36,100,64,1.950928
36,100,65,1.961412
36,100,66,1.960245
36,100,67,1.755051
36,100,68,1.964905
36,100,69,1.970617
36,100,70,1.875956
36,100,71,1.971409
36,100,72,1.829129
36,100,73,1.961933
36,100,74,1.971953
36,100,75,1.880644
36,100,76,1.775451
36,100,77,1.970513
36,100,78,1.970415
36,100,79,1.965103
36,100,80,1.963545
36,100,81,1.966268
36,100,82,1.975613
36,100,83,1.950543
36,100,84,1.951175
36,100,85,1.9334
36,100,86,1.891439
36,100,87,1.968332
36,100,88,1.8982
36,100,89,1.962
36,100,90,1.892083
36,100,91,1.94177
36,100,92,1.971716
36,100,93,1.912213
36,100,94,1.973544
36,100,95,1.945188
36,100,96,1.926572
36,100,97,1.967341
36,100,98,1.762107
36,100,99,1.89295
37,100,0,1.973665
37,100,1,1.959552
37,100,2,1.885755
37,100,3,1.966428
37,100,4,1.675399
37,100,5,1.975088
37,100,6,1.967055
37,100,7,1.975326
37,100,8,1.942517
37,100,9,1.887925
37,100,10,1.971214
37,100,11,1.453653
37,100,12,1.876564
37,100,13,1.960842
37,100,14,1.680632
37,100,15,1.867306
37,100,16,1.920808
37,100,17,1.958108
37,100,18,1.943165
37,100,19,1.944377
37,100,20,1.845267
37,100,21,1.844188
37,100,22,1.732942
37,100,23,1.965352
37,100,24,1.909274
37,100,25,1.967196
37,100,26,1.798273
37,100,27,1.942816
37,100,28,1.944334
37,100,29,1.940548
37,100,30,1.877087
37,100,31,1.965582
37,100,32,1.90835
37,100,33,1.895421
37,100,34,1.683544
37,100,35,1.389118
37,100,36,1.902943
37,100,37,1.904412
37,100,38,1.938018
37,100,39,1.955465
37,100,40,1.849857
37,100,41,1.649812
37,100,42,1.89319
37,100,43,1.877928
37,100,44,1.861028
37,100,45,1.863103
37,100,46,1.941211
37,100,47,1.96163
37,100,48,1.951527
37,100,49,1.593957
37,100,50,1.803795
37,100,51,1.947528
37,100,52,1.895384
37,100,53,1.872306
37,100,54,1.962935
37,100,55,1.944815
37,100,56,1.91076
37,100,57,1.708667
37,100,58,1.969368
37,100,59,1.847105
37,100,60,1.95286
37,100,61,1.906127
37,100,62,1.960146
37,100,63,1.829806
37,100,64,1.950005
37,100,65,1.961032
37,100,66,1.959969
37,100,67,1.745736
37,100,68,1.964655
37,100,69,1.970126
37,100,70,1.875347
37,100,71,1.970953
37,100,72,1.827282
37,100,73,1.961676
37,100,74,1.971741
37,100,75,1.876628
37,100,76,1.774108
37,100,77,1.966584
37,100,78,1.969969
37,100,79,1.96474
37,100,80,1.962818
37,100,81,1.965545
37,100,82,1.975076
37,100,83,1.949545
37,100,84,1.950958
37,100,85,1.932511
37,100,86,1.88871
37,100,87,1.968035
37,100,88,1.895432
37,100,89,1.96107
37,100,90,1.888187
37,100,91,1.941065
37,100,92,1.971448
37,100,93,1.899569
37,100,94,1.967644
37,100,95,1.944337
37,100,96,1.925151
37,100,97,1.967112
37,100,98,1.757571
37,100,99,1.885342
38,100,0,1.973388
38,100,1,1.959302
38,100,2,1.885137
38,100,3,1.966035
38,100,4,1.667391
38,100,5,1.974767
38,100,6,1.95997
38,100,7,1.97001
38,100,8,1.94112
38,100,9,1.884292
38,100,10,1.969379
38,100,11,1.431655
38,100,12,1.875902
38,100,13,1.960384
38,100,14,1.679123
38,100,15,1.865743
38,100,16,1.920309
38,100,17,1.957836
38,100,18,1.942909
38,100,19,1.94411
38,100,20,1.844016
38,100,21,1.821681
38,100,22,1.730838
38,100,23,1.964957
38,100,24,1.908628
38,100,25,1.966321
38,100,26,1.789201
38,100,27,1.941732
38,100,28,1.929268
38,100,29,1.939555
38,100,30,1.87571
38,100,31,1.96224
38,100,32,1.907901
38,100,33,1.89275
38,100,34,1.681136
38,100,35,1.388678
38,100,36,1.896249
38,100,37,1.903918
38,100,38,1.935972
38,100,39,1.94968
38,100,40,1.824027
38,100,41,1.631658
38,100,42,1.892533
38,100,43,1.876831
38,100,44,1.840815
38,100,45,1.862716
38,100,46,1.931103
38,100,47,1.960868
38,100,48,1.951061
38,100,49,1.588792
38,100,50,1.803587
38,100,51,1.946714
38,100,52,1.892529
38,100,53,1.850429
38,100,54,1.959286
38,100,55,1.943501
38,100,56,1.910254
38,100,57,1.66768
38,100,58,1.969143
38,100,59,1.846854
38,100,60,1.946974
38,100,61,1.900202
38,100,62,1.959825
38,100,63,1.822643
38,100,64,1.949173
38,100,65,1.960566
38,100,66,1.955892
38,100,67,1.73448
38,100,68,1.961486
38,100,69,1.969686
38,100,70,1.873792
38,100,71,1.970567
38,100,72,1.824118
38,100,73,1.954181
38,100,74,1.964815
38,100,75,1.871053
38,100,76,1.773751
38,100,77,1.966371
38,100,78,1.968285
38,100,79,1.964486
38,100,80,1.95335
38,100,81,1.959953
38,100,82,1.97473
38,100,83,1.943979
38,100,84,1.950703
38,100,85,1.931963
38,100,86,1.888434
38,100,87,1.964087
38,100,88,1.891213
38,100,89,1.959601
38,100,90,1.887796
38,100,91,1.940045
38,100,92,1.970959
38,100,93,1.89881
38,100,94,1.966134
38,100,95,1.943014
38,100,96,1.924581
38,100,97,1.966413
38,100,98,1.755808
38,100,99,1.885113
39,100,0,1.972956
39,100,1,1.958805
39,100,2,1.884824
39,100,3,1.965069
39,100,4,1.665704
39,100,5,1.968883
39,100,6,1.959308
39,100,7,1.969592
39,100,8,1.940828
39,100,9,1.88406
39,100,10,1.969011
39,100,11,1.430221
39,100,12,1.875587
39,100,13,1.960095
39,100,14,1.676541
39,100,15,1.864532
39,100,16,1.918849
39,100,17,1.957606
39,100,18,1.942521
39,100,19,1.94357
39,100,20,1.843511
39,100,21,1.816115
39,100,22,1.730056
39,100,23,1.964296
39,100,24,1.907434
39,100,25,1.962246
39,100,26,1.788656
39,100,27,1.941303
39,100,28,1.928802
39,100,29,1.939068
39,100,30,1.875311
39,100,31,1.961784
39,100,32,1.894368
39,100,33,1.892439
39,100,34,1.679089
39,100,35,1.386831
39,100,36,1.893968
39,100,37,1.90356
39,100,38,1.935278
39,100,39,1.948644
39,100,40,1.82343
39,100,41,1.631223
39,100,42,1.890238
39,100,43,1.87634
39,100,44,1.840564
39,100,45,1.861421
39,100,46,1.929841
39,100,47,1.960577
39,100,48,1.950806
39,100,49,1.586131
39,100,50,1.79826
39,100,51,1.946391
39,100,52,1.891673
39,100,53,1.849432
39,100,54,1.957971
39,100,55,1.943181
39,100,56,1.909507
39,100,57,1.667323
39,100,58,1.967614
39,100,59,1.822706
39,100,60,1.945775
39,100,61,1.898196
39,100,62,1.958989
39,100,63,1.822396
39,100,64,1.948816
39,100,65,1.959499
39,100,66,1.955455
39,100,67,1.734113
39,100,68,1.961125
39,100,69,1.968993
39,100,70,1.872552
39,100,71,1.97036
39,100,72,1.822752
39,100,73,1.95386
39,100,74,1.96394
39,100,75,1.869985
39,100,76,1.745453
39,100,77,1.964926
39,100,78,1.96752
39,100,79,1.963975
39,100,80,1.953051
39,100,81,1.959431
39,100,82,1.974473
39,100,83,1.932735
39,100,84,1.950232
39,100,85,1.931199
39,100,86,1.886453
39,100,87,1.963633
39,100,88,1.875842
39,100,89,1.959158
39,100,90,1.887021
39,100,91,1.93962
39,100,92,1.97071
39,100,93,1.898536
39,100,94,1.965886
39,100,95,1.942667
39,100,96,1.924159
39,100,97,1.966187
39,100,98,1.755159
39,100,99,1.88478
40,100,0,1.972069
40,100,1,1.956934
40,100,2,1.881883
40,100,3,1.962538
40,100,4,1.665228
40,100,5,1.968592
40,100,6,1.959035
40,100,7,1.966803
40,100,8,1.940119
40,100,9,1.88353
40,100,10,1.967908
40,100,11,1.42988
40,100,12,1.875261
40,100,13,1.959806
40,100,14,1.676323
40,100,15,1.863638
40,100,16,1.916952
40,100,17,1.957236
40,100,18,1.941646
40,100,19,1.941741
40,100,20,1.817693
40,100,21,1.813707
40,100,22,1.729787
40,100,23,1.963394
40,100,24,1.90624
40,100,25,1.960592
40,100,26,1.788124
40,100,27,1.939846
40,100,28,1.928431
40,100,29,1.938581
40,100,30,1.872004
40,100,31,1.961571
40,100,32,1.893512
40,100,33,1.89195
40,100,34,1.634355
40,100,35,1.383974
40,100,36,1.893711
40,100,37,1.903276
40,100,38,1.934575
40,100,39,1.94841
40,100,40,1.821809
40,100,41,1.630976
40,100,42,1.88459
40,100,43,1.875969
40,100,44,1.839408
40,100,45,1.860925
40,100,46,1.929485
40,100,47,1.953188
40,100,48,1.950566
40,100,49,1.58589
40,100,50,1.796509
40,100,51,1.946169
40,100,52,1.877386
40,100,53,1.848599
40,100,54,1.955554
40,100,55,1.942445
40,100,56,1.908473
40,100,57,1.664468
40,100,58,1.967259
40,100,59,1.8222
40,100,60,1.9455
40,100,61,1.897954
40,100,62,1.955952
40,100,63,1.821995
40,100,64,1.948592
40,100,65,1.959019
40,100,66,1.955236
40,100,67,1.701226
40,100,68,1.959169
40,100,69,1.968781
40,100,70,1.87218
40,100,71,1.97011
40,100,72,1.822502
40,100,73,1.953098
40,100,74,1.963547
40,100,75,1.866008
40,100,76,1.739466
40,100,77,1.964506
40,100,78,1.967226
40,100,79,1.962015
40,100,80,1.952819
40,100,81,1.959207
40,100,82,1.974063
40,100,83,1.932317
40,100,84,1.948795
40,100,85,1.930606
40,100,86,1.88525
40,100,87,1.963395
40,100,88,1.875474
40,100,89,1.958806
40,100,90,1.885772
40,100,91,1.938593
40,100,92,1.97046
40,100,93,1.898176
40,100,94,1.965642
40,100,95,1.942268
40,100,96,1.923835
40,100,97,1.965961
40,100,98,1.754913
40,100,99,1.883999
41,100,0,1.971668
41,100,1,1.956734
41,100,2,1.875345
41,100,3,1.960972
41,100,4,1.663329
41,100,5,1.968081
41,100,6,1.958571
41,100,7,1.966542
41,100,8,1.93738
41,100,9,1.883159
41,100,10,1.967669
41,100,11,1.426582
41,100,12,1.874745
41,100,13,1.959326
41,100,14,1.631954
41,100,15,1.863043
41,100,16,1.916609
41,100,17,1.956787
41,100,18,1.941283
41,100,19,1.941454
41,100,20,1.809211
41,100,21,1.812199
41,100,22,1.71334
41,100,23,1.963067
41,100,24,1.902949
41,100,25,1.96011
41,100,26,1.787202
41,100,27,1.939446
41,100,28,1.928102
41,100,29,1.937167
41,100,30,1.865368
41,100,31,1.961343
41,100,32,1.891506
41,100,33,1.891351
41,100,34,1.634137
41,100,35,1.378724
41,100,36,1.893509
41,100,37,1.896815
41,100,38,1.931441
41,100,39,1.948036
41,100,40,1.821541
41,100,41,1.629543
41,100,42,1.883962
41,100,43,1.875593
41,100,44,1.818411
41,100,45,1.860503
41,100,46,1.929223
41,100,47,1.951228
41,100,48,1.949367
41,100,49,1.585584
41,100,50,1.795456
41,100,51,1.943972
41,100,52,1.877144
41,100,53,1.830583
41,100,54,1.95494
41,100,55,1.933684
41,100,56,1.907439
41,100,57,1.658543
41,100,58,1.966356
41,100,59,1.803498
41,100,60,1.945195
41,100,61,1.882722
41,100,62,1.955738
41,100,63,1.821488
41,100,64,1.945901
41,100,65,1.958442
41,100,66,1.955027
41,100,67,1.700489
41,100,68,1.958917
41,100,69,1.967807
41,100,70,1.868738
41,100,71,1.969377
41,100,72,1.814586
41,100,73,1.952845
41,100,74,1.96285
41,100,75,1.863929
41,100,76,1.728271
41,100,77,1.963902
41,100,78,1.966844
41,100,79,1.953059
41,100,80,1.952496
41,100,81,1.958853
41,100,82,1.973606
41,100,83,1.931864
41,100,84,1.948491
41,100,85,1.928967
41,100,86,1.884281
41,100,87,1.957203
41,100,88,1.875155
41,100,89,1.955637
41,100,90,1.87821
41,100,91,1.938373
41,100,92,1.969993
41,100,93,1.897574
41,100,94,1.965345
41,100,95,1.941824
41,100,96,1.919147
41,100,97,1.965558
41,100,98,1.739962
41,100,99,1.869125
42,100,0,1.970952
42,100,1,1.956425
42,100,2,1.868987
42,100,3,1.96061
42,100,4,1.66157
42,100,5,1.967724
42,100,6,1.958222
42,100,7,1.966221
42,100,8,1.93555
42,100,9,1.882651
42,100,10,1.967385
42,100,11,1.422641
42,100,12,1.874142
42,100,13,1.957562
42,100,14,1.63048
42,100,15,1.862584
42,100,16,1.916251
42,100,17,1.956448
42,100,18,1.941066
42,100,19,1.94125
42,100,20,1.808942
42,100,21,1.810876
42,100,22,1.668951
42,100,23,1.962724
42,100,24,1.900918
42,100,25,1.959884
42,100,26,1.786656
42,100,27,1.938935
42,100,28,1.927713
42,100,29,1.93629
42,100,30,1.857265
42,100,31,1.961004
42,100,32,1.889225
42,100,33,1.89104
42,100,34,1.63266
42,100,35,1.372778
42,100,36,1.878797
42,100,37,1.896525
42,100,38,1.928694
42,100,39,1.947661
42,100,40,1.820944
42,100,41,1.627395
42,100,42,1.883614
42,100,43,1.87525
42,100,44,1.81758
42,100,45,1.860094
42,100,46,1.928973
42,100,47,1.951003
42,100,48,1.949128
42,100,49,1.582931
42,100,50,1.794134
42,100,51,1.94377
42,100,52,1.876887
42,100,53,1.830201
42,100,54,1.954641
42,100,55,1.933464
42,100,56,1.907083
42,100,57,1.651849
42,100,58,1.965767
42,100,59,1.802841
42,100,60,1.94489
42,100,61,1.882521
42,100,62,1.955408
42,100,63,1.820563
42,100,64,1.937731
42,100,65,1.957674
42,100,66,1.954638
42,100,67,1.699462
42,100,68,1.958561
42,100,69,1.967501
42,100,70,1.868234
42,100,71,1.969065
42,100,72,1.814306
42,100,73,1.952589
42,100,74,1.962392
42,100,75,1.860452
42,100,76,1.715947
42,100,77,1.963262
42,100,78,1.964374
42,100,79,1.952755
42,100,80,1.952197
42,100,81,1.958553
42,100,82,1.973004
42,100,83,1.92436
42,100,84,1.940571
42,100,85,1.928051
42,100,86,1.883838
42,100,87,1.956821
42,100,88,1.87473
42,100,89,1.955166
42,100,90,1.87685
